FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106554011,ADVENTIST HEALTH SONORA - GREENLEY,20201,01/01/2020,03/31/2020,OPEN,Tuolumne,06 - North San Joaquin,513,Church,Comparable,Rural,209-536-5000,1000 GREENLEY RD,SONORA,95370,MICHELLE FUENTES,152,152,113,590,38,57,244,0,0,53,168,0,7,1157,7,2611,124,5703,737,0,0,169,524,0,24,9892,5857,43725,1697,4199,15528,0,0,3627,26534,0,2363,97673,53788496,3166434,7846015,13199668,0,0,3357443,18380576,0,601305,100339937,104733464,4148742,3527755,24876404,0,0,9259464,45147518,0,3272811,194966158,4023214,128002455,6295340,6651210,28782435,-50136,0,0,10980179,38792306,0,444286,0,0,0,4289122,228210411,0,11071,0,0,11071,28837878,888122,4595342,9054900,0,0,570873,22902449,0,257191,67106755,1863740,67060087,0,780846,0,0,0,0,352104,89940232,0,0,0,0,0,0,0,0,0,0,0,0,0
106281078,ADVENTIST HEALTH ST. HELENA,20201,01/01/2020,03/31/2020,OPEN,Napa,03 - North Bay,407,Non Profit Corp.,Comparable,,707-963-3611,10 WOODLAND RD.,ST. HELENA,94574,STEVEN HERBER,151,151,60,410,38,124,89,0,0,41,136,0,4,842,0,2375,255,1151,428,0,0,329,582,0,18,5138,0,7747,236,202,1269,0,0,1364,3185,0,220,14223,78790231,6713817,9802644,16537320,0,0,6432690,24242700,0,850165,143369567,79161019,3752548,1816065,11255467,0,0,3640381,22702432,0,1041636,123369548,1256782,136462618,8234316,8345099,22793174,-18332,0,0,8914811,32060713,0,2468817,0,0,0,1219803,221737801,0,6839278,0,0,6839278,21095892,2067130,2142868,10999532,0,0,581484,14801938,0,151748,51840592,2195121,60710163,0,117020,0,0,0,0,1104251,93184050,0,0,0,0,0,0,0,0,0,0,0,0,0
106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,20201,01/01/2020,03/31/2020,OPEN,Kern,09 - Central,623,District,Comparable,,661-823-3000,1100 MAGELLAN DRIVE,TEHACHAPI,93561,JEFFERY LINGERFELT,20,20,14,70,21,13,37,0,0,7,21,0,5,174,0,303,83,311,95,0,0,32,69,0,8,901,0,1677,394,866,5306,0,0,695,1556,0,241,10735,2945408,1052458,1311767,1514986,0,0,427134,993477,0,209590,8454820,4422852,2670017,1319024,8568444,0,0,1280269,6028946,0,1112118,25401670,1160637,5066822,1911239,2023057,8040692,-301,0,0,1159170,3988872,0,9203,0,0,0,670035,24029426,0,0,0,0,0,2190350,1798727,538623,2031236,0,0,545815,2686393,0,35920,9827064,116621,10108189,0,515389,0,0,0,0,177506,40064005,0,0,0,0,0,0,0,0,0,0,0,0,0
106540816,ADVENTIST HEALTH TULARE,20201,01/01/2020,03/31/2020,OPEN,Tulare,09 - Central,611,District,Comparable,,559-688-0821,869 NORTH CHERRY STREET,TULARE,93274,DAN HECKATHORNE,112,103,15,108,15,31,109,0,0,5,47,0,27,342,0,323,49,63,316,0,0,24,96,0,74,945,0,688,191,422,3811,0,0,122,808,0,711,6753,8040026,1881273,3873404,16332576,0,0,784999,5194876,0,4231989,40339143,1555152,205953,458811,3191790,0,0,267009,1375850,0,214221,7268786,0,8631312,1582103,1529320,16034219,-1001114,0,0,815741,4112023,0,321847,0,0,0,2894964,34920415,0,0,0,0,0,963867,505122,2984697,4309458,0,0,236267,2458703,0,1229400,12687514,255193,16189143,0,-6,0,0,0,0,241171,7286382,0,0,0,0,0,0,0,0,0,0,0,0,0
106231396,ADVENTIST HEALTH UKIAH VALLEY,20201,01/01/2020,03/31/2020,OPEN,Mendocino,01 - Northern California,113,Church,Comparable,Rural,707-462-3111,275 HOSPITAL DRIVE,UKIAH,95482,JASON WELLS,67,50,39,392,34,57,276,0,0,49,114,0,7,929,0,1528,148,220,829,0,0,155,301,0,18,3199,0,22204,1716,1295,17315,0,0,10114,7499,0,1484,61627,21693726,1748223,3377211,13075378,0,0,2312975,4820781,0,316482,47344776,38880103,3909472,2998890,30173021,0,0,5010991,21895908,0,2015761,104884146,939901,46717869,4416944,3867432,34813662,-266586,0,0,4632101,14924371,0,1286540,0,0,0,2386495,113718729,0,10111444,0,0,10111444,13557087,1064459,2005182,18214471,0,0,2427051,11294121,0,59266,48621637,911202,49488830,0,2264,0,0,0,0,88507,84675915,0,0,0,0,0,0,0,0,0,0,0,0,0
106481015,ADVENTIST HEALTH VALLEJO,20201,01/01/2020,03/31/2020,OPEN,Solano,03 - North Bay,409,Non Profit Corp.,Comparable,,707-963-3611,525 OREGON STREET,VALLEJO,94590,DR STEVE HERBER,61,61,57,124,47,94,0,0,0,6,280,0,0,551,0,1718,282,841,0,0,0,23,1958,0,0,4822,0,348,76,0,0,0,0,102,454,0,0,980,7538509,1419162,3039054,0,0,0,232754,8231021,0,0,20460500,976347,457301,0,0,0,0,173862,1336326,0,0,2943836,240352,6561542,1348162,2022247,0,0,0,0,383340,6219737,0,376265,0,0,0,114707,17266352,0,0,0,0,0,1809122,478868,999676,0,0,0,12958,2837360,0,0,6137984,99995,7072340,0,0,0,0,0,0,0,843660,0,0,0,0,0,0,0,0,0,0,0,0,0
106190878,ADVENTIST HEALTH WHITE MEMORIAL,20201,01/01/2020,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,Teaching,323-268-5000,1720 E. CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033,JOHN RAFFOUL,353,353,240,789,764,1051,1660,0,0,73,557,19,99,5012,0,4292,3001,4970,6344,0,0,399,1943,44,227,21220,0,5040,3594,4427,11727,0,0,1678,5163,185,945,32759,100444605,84850829,95433692,150951730,0,0,1049005,46104867,1084388,5554963,485474079,24565242,30286503,18841111,85677457,0,0,1708277,33217870,175994,8928368,203400822,3504781,106313162,96986333,96970278,207452521,-8117840,0,0,1586703,65921424,0,2973180,0,0,0,14745183,588335725,11449,9342709,0,387757,9741915,16276884,17351122,22735306,38161807,0,0,636327,12451507,1260382,1407756,110281091,3728265,122492574,0,1762655,0,0,0,0,2034855,136327259,0,0,0,0,0,0,0,0,0,0,0,0,0
106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,20201,01/01/2020,03/31/2020,OPEN,Orange,13 - Orange,1012,Non Profit Other,Comparable,,714-999-5102,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,ROBERT TRAUTMAN,223,223,223,533,518,194,607,0,0,19,344,0,75,2290,0,2323,2527,863,2400,0,0,128,1075,0,329,9645,0,1424,1509,1672,3972,0,0,641,2064,0,618,11900,42752966,59130253,15842947,45590458,0,0,2516298,22074736,0,2041953,189949611,16528916,25975577,8334647,32476298,0,0,3641576,15955765,0,2700448,105613227,2278333,51403110,74844078,19160807,64153450,-647975,0,0,4175197,29766105,0,0,0,0,0,677485,245810590,0,0,0,0,0,7878772,10261752,5664761,13913307,0,0,1982677,8264396,0,1786583,49752248,332264,47236129,0,0,0,0,0,0,712438,7633937,0,0,0,0,0,0,0,0,0,0,0,0,0
106010735,ALAMEDA HOSPITAL,20201,01/01/2020,03/31/2020,OPEN,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,,510-437-4800,2070 CLINTON AVE,ALAMEDA,94501,DELVECCHIO FINLEY,247,247,247,317,96,64,168,0,16,4,60,0,20,745,0,2118,1294,13113,860,0,114,104,222,0,867,18692,0,3049,640,1122,3085,0,306,323,1454,0,678,10657,30513107,8252277,42450237,11221753,0,1374185,959643,3650059,0,3503967,101925228,9574805,2062195,1837637,11898270,0,1308830,845170,5640585,0,1797806,34965298,3978980,33194430,8197210,38725963,20736056,0,0,2683015,1509981,6560758,0,1057704,0,0,0,0,116644097,0,0,0,0,0,6893483,2117261,5561911,2383967,0,0,294832,2729886,0,265089,20246429,16640,21316568,0,1855495,0,0,0,0,44640,10639758,0,0,0,0,0,0,0,0,0,0,0,0,0
106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,20201,01/01/2020,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,913,Investor - Ptnr.,Comparable,,626-570-1606,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801,IRIS LAI,144,144,144,408,281,36,305,0,0,11,75,0,15,1131,1,2628,1417,508,3355,0,0,75,235,0,53,8271,2346,956,759,392,2439,0,0,86,879,4,1405,6920,38308494,23839450,4806379,34289683,0,0,1272986,4456268,0,1026619,107999879,6672118,5844021,1641319,11529284,0,0,585549,6472082,7678,1896880,34648931,-378505,38492326,26620429,5791551,42313062,0,0,0,1701922,9095892,0,7678,0,0,0,2620497,126264852,29770719,3555970,0,0,33326689,6488285,32833761,656147,7061875,0,0,156614,1832458,0,681507,49710647,235543,50271871,0,191429,0,0,0,0,68695,9720050,0,0,0,0,0,0,0,0,0,0,0,0,0
106010739,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,20201,01/01/2020,03/31/2020,OPEN,Alameda,05 - East Bay,415,Non Profit Corp.,Comparable,,510-204-4444,2450 ASHBY AVENUE,BERKELEY,94705,GERALD KOZAI,393,393,242,764,231,617,846,0,0,133,1078,24,25,3718,0,4372,1091,3384,3112,0,0,1923,4397,76,82,18437,0,7858,1908,957,4341,0,0,669,8939,607,157,25436,64444940,16674124,38765971,54778866,0,0,27101149,62124273,1107571,1077119,266074013,63486993,16431492,5471416,30639897,0,0,3998907,57545973,3450370,868425,181893473,2132439,100840607,27106590,23260982,67938082,0,0,0,25971331,47315273,0,4557941,0,0,0,423230,299546475,1145377,0,0,7735637,8881014,26029195,7080498,20962285,17472280,0,0,5011728,79663966,0,1082073,157302025,1015748,184981591,0,3440786,0,0,0,0,1225846,88019813,0,0,0,0,0,0,0,0,0,0,0,0,0
106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,20201,01/01/2020,03/31/2020,OPEN,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,,510-655-4000,350 HAWTHORNE AVENUE,OAKLAND,94609,GERALD KOZAI,395,395,225,1436,392,180,629,0,0,72,246,29,9,2993,0,7892,2273,1070,3314,0,0,322,1840,135,36,16882,0,2879,699,495,3952,0,0,354,3145,528,212,12264,130358293,39515280,17924796,56539001,0,0,6681054,31556033,2564288,746234,285884979,40343760,11902318,4772053,29342311,0,0,2549612,37742891,3192498,1249480,131094923,2065943,134411584,41583880,8942217,71024041,0,0,0,7375349,26546275,0,5756786,0,0,0,1365891,299071966,0,0,0,0,0,35118303,9788846,13744670,14857271,0,0,1690083,42406183,0,302580,117907936,1610344,122031795,0,6094856,0,0,0,0,37708677,503479170,0,0,0,0,0,0,0,0,0,0,0,0,0
106370652,ALVARADO HOSPITAL,20201,01/01/2020,03/31/2020,OPEN,San Diego,14 - San Diego/Imperial,1418,Investor - Corp.,Comparable,,619-287-3270,6655 ALVARADO ROAD,SAN DIEGO,92120-5298,ROBIN GOMEZ,306,306,306,573,142,134,321,0,0,50,173,0,32,1425,0,3166,674,783,1280,0,0,155,794,0,36,6888,0,1135,396,635,2484,0,0,378,3582,0,571,9181,37114499,7916822,7816862,16558743,0,0,4582540,18018011,0,443969,92451446,5635863,2379420,1826334,7981711,0,0,1890180,10457397,0,2400844,32571749,1418514,33472318,8415914,7082842,18644084,0,0,0,4709333,21037589,0,0,0,0,0,1148120,95928714,0,0,0,0,0,9278045,1880328,2560354,5896369,0,0,1763387,7437819,0,278179,29094481,690875,32099440,0,0,0,0,0,0,1808136,80442372,0,0,0,0,0,0,0,0,0,0,0,0,0
106370749,ALVARADO PARKWAY INSTITUTE BHS,20201,01/01/2020,03/31/2020,OPEN,San Diego,14 - San Diego/Imperial,1422,Investor - Corp.,Comparable,,619-465-4411,7050 PARKWAY DRIVE,LA MESA,91942,MEGAN MONTGOMERY-WEST,66,66,66,112,42,113,0,0,0,0,333,0,5,605,0,1353,475,1106,0,0,0,0,2270,0,66,5270,0,24996,2252,0,0,0,0,0,8838,0,0,36086,3382500,1187500,2765000,0,0,0,0,6039624,0,165000,13539624,7489800,675600,0,0,0,0,0,2671470,0,0,10836870,493327,6204193,1063163,2366424,0,0,0,0,0,6011947,0,0,0,0,0,0,16139054,0,0,0,0,0,4174780,799937,398576,0,0,0,0,2699147,0,165000,8237440,0,7469709,0,0,0,0,0,0,149993,2539988,0,0,0,0,0,0,0,0,0,0,0,0,0
106194010,AMERICAN RECOVERY CENTER,20201,01/01/2020,03/31/2020,OPEN,Los Angeles,11 - Los Angeles,917,Non Profit Corp.,Comparable,,909-865-2336,2180 VALLEY BOULEVARD,POMONA,91768,SHIRLEY SUMMERS,173,173,173,0,0,0,0,447,0,0,0,0,0,447,0,0,0,0,0,11587,0,0,0,0,0,11587,0,0,0,0,0,3805,0,0,0,0,0,3805,0,0,0,0,2426180,0,0,0,0,0,2426180,0,0,0,0,90685,0,0,0,0,0,90685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2516865,0,0,0,0,0,2516865,0,2303372,0,0,0,0,0,0,0,2508743,0,0,0,0,0,0,0,0,0,0,0,0,0
106301188,ANAHEIM GLOBAL MEDICAL CENTER,20201,01/01/2020,03/31/2020,OPEN,Orange,13 - Orange,1012,Investor - Corp.,Comparable,,714-835-3555,1025 SOUTH ANAHEIM BLVD.,ANAHEIM,92805,PETER BARONOFF,188,188,188,153,166,479,368,0,0,22,75,0,47,1310,0,1544,1233,5479,2230,0,0,131,282,0,166,11065,0,617,286,1288,2768,0,0,190,579,7,570,6305,8729595,12176697,15129342,17117380,0,0,981882,3548480,0,1691648,59375024,4214218,2959494,2732777,9446819,0,0,1011974,3565946,21178,2397927,26350333,181812,10286503,12028794,14195101,21110681,-2266508,0,0,1584526,5653865,0,425402,0,0,0,684930,63885106,0,0,0,0,0,2657310,3107396,5933526,5453519,0,0,409330,1460561,21178,2797431,21840251,88341,23803203,367152,0,0,0,0,0,128443,5411419,0,0,0,0,0,0,0,0,0,0,0,0,0
