FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106014050,VALLEYCARE MEDICAL CENTER,20194,10/01/2019,12/31/2019,OPEN,Alameda,05 - East Bay,419,Non Profit Corp.,Comparable,,925-447-7000,5555 WEST LAS POSITAS BLVD.,PLEASANTON,94588,RICHARD SHUMWAY,242,207,207,709,130,84,216,0,0,83,600,5,10,1837,113,4360,739,558,1117,0,0,335,2235,20,24,9388,2047,16914,3935,1126,4362,0,0,2123,25864,814,3602,58740,90540940,18159353,12897450,24090075,0,0,9518940,56128741,593983,592373,212521855,57625071,13404736,3834569,14861643,0,0,7233719,88115644,2773669,12271539,200120590,4609461,128769227,27025299,15728620,35921153,0,0,0,9190202,91330036,0,3345406,0,0,0,14391935,330311339,0,0,0,0,0,17892854,4186875,925600,2795590,0,0,6976102,48811635,22246,720204,82331106,1768063,67510245,2432925,50347,0,0,0,0,2928557,175228060,0,0,0,0,0,0,0,0,0,0,0,0,0
106014132,KAISER FOUNDATION HOSPITAL - FREMONT,20194,10/01/2019,12/31/2019,OPEN,Alameda,05 - East Bay,421,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,39400 PASEO PADRE PARKWAY,FREMONT,94538,JANET LIANG,100,100,44,37,565,7,45,0,0,2,326,0,13,995,0,118,2445,22,105,0,0,4,963,0,54,3711,0,356,14942,168,2610,0,1,534,32587,0,9097,60295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64000387,0,0,0,0,0,0,8539305,107919225,0,0,0,0,0,0,0,0,0,0,0,0,0
106014207,TELECARE HERITAGE - PHF,20194,10/01/2019,12/31/2019,OPEN,Alameda,05 - East Bay,417,Investor - Corp.,Psychiatric Health Facilities,,510-535-5115,2633 East 27th Street,Oakland,94601,ANNE BAKAR,26,26,26,5,0,0,5,0,0,0,337,0,0,347,0,23,0,0,31,0,0,0,1829,0,0,1883,0,0,0,0,0,0,0,0,0,0,0,0,46000,0,0,62000,0,0,0,3658000,0,0,3766000,0,0,0,0,0,0,0,0,0,0,0,109067,16031,0,0,24293,0,0,0,0,543700,0,0,0,0,0,0,693091,0,0,0,0,0,29969,0,0,37707,0,0,0,3005233,0,0,3072909,598,3026940,0,0,0,0,0,0,64429,1032104,0,0,0,0,0,0,0,0,0,0,0,0,0
106014226,TELECARE WILLOW ROCK CENTER - PHF,20194,10/01/2019,12/31/2019,OPEN,Alameda,05 - East Bay,421,Investor - Corp.,Psychiatric Health Facilities,,510-895-5502,2050 FAIRMONT DRIVE,SAN LEANDRO,94578,ANNE BAKAR,16,16,16,0,0,0,0,18,0,71,39,0,0,128,0,0,0,0,0,154,0,568,278,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396550,0,1462600,715850,0,0,2575000,0,0,0,0,0,0,0,0,0,0,0,7801,0,0,0,0,0,79427,0,292950,351991,0,0,0,0,0,0,732169,0,0,0,0,0,0,0,0,0,317123,0,1169650,356058,0,0,1842831,0,1892697,0,0,0,0,0,0,11727,129663,0,0,0,0,0,0,0,0,0,0,0,0,0
106014233,EDEN MEDICAL CENTER,20194,10/01/2019,12/31/2019,OPEN,Alameda,05 - East Bay,421,Non Profit Corp.,Comparable,,510-727-2700,20103 LAKE CHABOT RD,CASTRO VALLEY,94546,STEPHEN GRAY,130,130,121,766,239,209,412,0,0,74,531,34,15,2280,0,3926,918,804,1871,0,0,344,1871,124,47,9905,0,2439,659,751,4037,2,0,380,2865,397,414,11944,74072063,20625079,21900624,38205642,0,0,8123922,45288811,2675217,951831,211843189,32149398,8833453,4786284,25537805,18217,0,3879413,29448350,2731102,2731645,110115667,2593965,90614147,25108869,8844333,51916459,0,0,0,5458184,33478588,0,5406319,0,0,0,1682422,225103286,0,0,0,0,0,14914558,4322402,17839002,11826578,18217,0,6193408,40680596,0,1060809,96855570,1680149,93042903,0,-343014,0,0,0,0,1502650,270526018,0,0,0,0,0,0,0,0,0,0,0,0,0
106014326,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,20194,10/01/2019,12/31/2019,OPEN,Alameda,05 - East Bay,417,Non Profit Corp.,Kaiser Foundation Health,Teaching,510-987-3380,275 W. MACARTHUR BLVD.,OAKLAND,94611,JANET LIANG,365,365,255,491,1781,60,438,0,0,51,2452,0,86,5359,0,2126,7837,297,1409,0,0,230,9027,0,368,21294,0,2080,22096,1320,9975,0,15,1662,43164,0,12866,93178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296227768,0,0,0,0,0,0,1568305,948750727,0,0,0,0,0,0,0,0,0,0,0,0,0
106014337,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,20194,10/01/2019,12/31/2019,OPEN,Alameda,05 - East Bay,421,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,2500 MERCED STREET,SAN LEANDRO,94577,JANET LIANG,206,206,116,95,938,31,166,0,0,14,1578,0,39,2861,0,324,3744,120,475,0,0,33,4907,0,129,9732,0,378,9501,393,3668,0,1,653,21956,0,4156,40706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156956919,0,0,0,0,0,0,2589516,510270166,0,0,0,0,0,0,0,0,0,0,0,0,0
106015000,KAISER FOUNDATION NORTHERN REGION,20194,10/01/2019,12/31/2019,OPEN,,,417,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,1956 WEBSTER STREET,OAKLAND,94612,JANET LIANG,4087,4087,2333,2575,20482,663,3086,1,1,338,24093,0,723,51962,0,11737,86266,2858,10150,1,6,1434,79857,0,2795,195104,0,10837,228690,13825,72480,0,22,16573,414562,0,92691,849680,195950250,1689323227,84333265,195718077,33984,89034,64047048,1491707840,0,31880645,3753083370,94628633,1569210381,53903066,338448993,0,160154,124649612,2426987252,0,69935230,4677923321,70659491,220506268,3517936988,129577517,520731331,0,0,232708,120236823,2420041106,0,48131294,0,0,0,178936665,7226990191,733548716,0,0,0,733548716,55622874,450173471,-2765310,3581563,22489,-7520,58172116,1459051355,0,-86285822,1937565216,18987402,2748644330,0,123512429,0,0,0,0,113403627,3168710930,0,0,0,0,0,0,0,0,0,0,0,0,0
106034002,SUTTER AMADOR HOSPITAL,20194,10/01/2019,12/31/2019,OPEN,Amador,06 - North San Joaquin,501,Non Profit Corp.,Comparable,Rural,209-223-7500,200 MISSION BLVD,JACKSON,95642,ANNE PLATT,52,52,27,276,48,30,86,0,1,27,70,13,5,556,0,1078,228,84,263,0,6,97,173,43,16,1988,0,1948,333,325,1751,0,2,390,1251,357,0,6357,16461920,3143999,1819275,3767152,0,77258,1533517,2441503,756611,282924,30284159,19814047,2684313,1448911,7650724,0,24566,2464810,7783404,1218891,0,43089666,746849,28437823,4615644,-330696,9301295,-13599,0,69983,2384272,2584136,0,1975502,0,0,0,-528555,49242654,0,0,0,828,828,7574192,1199224,3608296,2116581,0,31990,1503711,7373186,0,724819,24131999,343008,22554259,0,66368,0,0,0,0,689381,44194407,0,0,0,0,0,0,0,0,0,0,0,0,0
106040802,ORCHARD HOSPITAL,20194,10/01/2019,12/31/2019,OPEN,Butte,01 - Northern California,221,Non Profit Corp.,Comparable,Rural,530-846-5671,240 SPRUCE STREET,GRIDLEY,95948,STEVE LEE STARK,106,106,72,100,0,16,21,0,0,12,0,0,0,149,13,496,0,5822,194,0,0,52,0,0,0,6564,5813,6476,0,1937,9533,0,0,4375,0,0,1425,23746,2298263,0,953397,166912,0,0,84643,0,0,0,3503215,6343481,0,1550523,5715556,0,0,2428299,0,0,734079,16771938,496273,4763323,0,1519849,3570586,-81985,0,0,1889276,0,0,0,0,0,0,0,12157322,0,0,0,0,0,3878421,0,1066056,2311882,0,0,623066,0,0,238406,8117831,48677,7228221,1231157,-26857,0,0,0,0,225083,2682329,0,0,0,0,0,0,0,0,0,0,0,0,0
106040875,ADVENTIST HEALTH FEATHER RIVER,20194,10/01/2019,12/31/2019,OPEN,Butte,01 - Northern California,220,Church,Comparable,,530-877-9361,5974 PENTZ ROAD,PARADISE,95969,ED GONZALEZ,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13480,0,3299,7170,0,0,0,4835,0,0,28784,0,0,0,0,0,0,0,0,0,0,0,6099262,0,1438845,3011687,0,0,0,2554264,0,0,13104058,929346,5089141,0,833155,1656336,0,0,0,0,1386712,0,255021,0,0,0,36394,10186105,0,0,0,0,0,666557,0,125083,1033846,0,0,0,1092467,0,0,2917953,2129508,10583893,0,-22841998,0,0,0,0,395926,50611205,0,0,0,0,0,0,0,0,0,0,0,0,0
106040937,OROVILLE HOSPITAL,20194,10/01/2019,12/31/2019,OPEN,Butte,01 - Northern California,221,Non Profit Corp.,Comparable,,530-532-8500,2767 OLIVE HIGHWAY,OROVILLE,95966,ROBERT WENTZ,153,153,153,1680,52,245,1068,0,1,268,106,7,36,3463,0,6338,232,789,3167,0,1,813,253,25,85,11703,0,69997,2096,3131,51794,0,51,8854,23957,539,5001,165420,63150256,1911221,6266593,34587806,0,18490,9708607,3207560,259392,1223508,120333433,57225266,1599605,3926631,38963419,0,64857,19738834,7120334,421504,2626040,131686490,3123229,88998426,2975831,3809253,46520055,-616257,0,64222,19489668,6173917,0,680896,-92077,0,0,1338193,172465356,0,0,0,0,0,31377096,534995,7000228,27031170,0,19125,9957773,2253967,92077,1288136,79554567,1516371,82661833,14236448,1588686,0,0,0,0,12685245,79348780,0,0,0,0,0,0,0,0,0,0,3743829,5665181,8438706
106040962,ENLOE MEDICAL CENTER - ESPLANADE CAMPUS,20194,10/01/2019,12/31/2019,OPEN,Butte,01 - Northern California,219,Non Profit Corp.,Comparable,,530-332-7300,1531 ESPLANADE,CHICO,95926,MIKE WILTERMOOD,338,317,249,2733,113,245,894,0,0,197,967,10,83,5242,0,13084,553,1206,3551,0,0,698,2978,47,248,22365,0,29508,1303,2856,17241,0,0,7132,22151,208,4410,84809,276547548,11526900,25246824,77181178,0,0,17441177,73888347,170157,5984306,487986437,162409559,8580834,15426783,74747076,0,0,25760464,94333105,383860,8669306,390310987,11071901,373282793,17612216,24829012,135752430,0,0,0,26977781,96946381,0,5561342,0,0,0,10389335,702423191,0,0,0,0,0,64097758,2087756,14345616,14403384,0,0,14732910,66587260,0,-380451,175874233,534323,170224063,0,6177729,0,0,0,0,4800541,258782608,0,0,0,0,0,0,0,0,0,0,0,0,0
106044006,BUTTE COUNTY MENTAL HEALTH - PHF,20194,10/01/2019,12/31/2019,OPEN,Butte,01 - Northern California,219,City/County,Psychiatric Health Facilities,,530-891-2775,592 RIO LINDO AVENUE,CHICO,95926,"SCOTT KENNELLY, LCSW, INTERIM DIRECTOR",16,16,16,0,0,0,0,0,0,58,0,0,0,58,0,0,0,0,0,0,0,977,0,0,0,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784088,0,0,0,784088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784088,0,0,0,784088,0,1102268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106050932,MARK TWAIN MEDICAL CENTER,20194,10/01/2019,12/31/2019,OPEN,Calaveras,06 - North San Joaquin,503,Non Profit Corp.,Comparable,Rural,209-754-3521,768 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,DOUG ARCHER,25,25,8,129,5,13,27,0,0,3,28,0,3,208,0,491,11,34,102,0,0,12,78,0,4,732,0,8426,129,598,4820,0,0,592,4025,58,288,18936,10157879,313378,628714,2119426,0,0,217972,2088884,0,97364,15623617,14282411,574998,1081563,7647948,0,0,893349,6168973,122476,486195,31257913,1108957,18603770,674534,1512718,7685652,0,0,0,437496,2729786,0,178774,0,0,0,311532,33243219,0,0,0,0,0,5435140,204823,184577,1985184,0,0,603494,5176928,0,48165,13638311,102301,18134974,0,230282,0,0,0,0,1860711,18760810,0,0,0,0,0,0,0,0,0,0,0,0,0
106060870,COLUSA MEDICAL CENTER,20194,10/01/2019,12/31/2019,OPEN,Colusa,01 - Northern California,225,Non Profit Corp.,Comparable,Rural,530-458-5821,199 E WEBSTER STREET,COLUSA,95932,SHAMSHER SINGH,48,48,48,118,0,34,0,0,0,26,0,0,4,182,0,1358,0,125,0,0,0,115,0,0,25,1623,0,4125,0,4285,0,0,0,2213,0,0,658,11281,2644038,0,2620272,0,0,0,480537,0,0,199190,5944037,3213521,0,4235538,0,0,0,1601492,0,0,627684,9678235,475000,4526372,0,5557960,0,0,0,0,899838,0,0,0,0,0,0,0,11459170,0,0,0,0,0,1331188,0,1297850,0,0,0,1182190,0,0,351874,4163102,17358,8758154,0,0,0,0,0,0,0,2957827,0,0,0,0,0,0,0,0,0,0,0,0,0
106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,20194,10/01/2019,12/31/2019,OPEN,Contra Costa,05 - East Bay,411,City/County,Comparable,,925-370-5000,2500 ALHAMBRA AVENUE,MARTINEZ,94553,PATRICK GODLEY,167,167,121,335,0,514,750,61,0,103,25,0,2,1790,0,2895,0,3284,3818,305,0,694,87,0,2,11085,0,22271,0,21499,72146,3018,0,3454,7588,0,73,130049,23240499,0,24725862,29634256,2611896,0,4796055,959644,0,185906,86154118,20745446,0,17279520,50838228,4196192,0,3673874,6305964,0,195583,103234807,45892,31788737,0,14700717,31016001,-13593595,4588647,0,5358354,3648801,0,0,0,0,0,0,77553554,0,0,0,0,0,12197208,0,40898260,49456483,2219441,0,3111576,3616808,0,335595,111835371,20455249,159221844,36421149,15634661,0,0,0,0,4785155,150497727,0,0,0,0,0,0,0,0,0,0,0,0,0
