FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106014034,FREMONT HOSPITAL,20193,07/01/2019,09/30/2019,Open,Alameda,05 - East Bay,421,Investor - Corp.,Comparable,,510-796-1100,39001 SUNDALE DRIVE,FREMONT,94538,PATRICIA WILLIAMS,148,148,148,167,14,261,0,0,0,300,482,2,0,1226,0,1501,100,1778,0,0,0,2040,4644,13,1,10077,0,304,0,0,0,0,0,517,1463,2,0,2286,3602400,240000,4267200,0,0,0,4896000,11144208,30192,2400,24182400,119470,0,0,0,0,0,319670,944632,988,0,1384760,150821,1741554,137972,1771096,0,0,0,0,2303536,4934364,0,31180,0,0,0,15225,11085748,0,0,0,0,0,1829495,102028,2496104,0,0,0,2912134,7141651,0,0,14481412,431,10183116,714132,212215,0,0,0,0,128443,30975074,0,0,0,0,0,0,0,0,0,0,0,0,0
106014050,VALLEYCARE MEDICAL CENTER,20193,07/01/2019,09/30/2019,Open,Alameda,05 - East Bay,419,Non Profit Corp.,Comparable,,925-447-7000,5555 WEST LAS POSITAS BLVD.,PLEASANTON,94588,RICHARD SHUMWAY,242,207,207,668,150,79,179,0,0,80,601,13,7,1777,107,4131,732,389,719,0,0,325,2047,58,19,8420,1887,17282,3145,1176,4707,0,0,2327,23725,887,3641,56890,88700057,17314868,9838253,16133945,0,0,7343678,52917029,1882369,243391,194373590,56712252,10321789,3860239,15446993,0,0,7635280,77856179,2910817,11947569,186691118,4272436,126183514,24157437,14058439,28966068,0,0,0,9566374,82132330,0,4660899,0,0,0,18333860,312331357,0,0,0,0,0,16538168,2992383,-309581,2248979,0,0,4655218,41834708,132287,641189,68733351,1768063,67510245,2152876,50347,0,0,0,0,1385154,174086707,0,0,0,0,0,0,0,0,0,0,0,0,0
106014132,KAISER FOUNDATION HOSPITAL - FREMONT,20193,07/01/2019,09/30/2019,Open,Alameda,05 - East Bay,421,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,39400 PASEO PADRE PARKWAY,FREMONT,94538,JANET LIANG,106,106,36,42,484,3,28,0,0,6,309,0,14,886,0,151,1728,20,70,0,0,17,1016,0,31,3033,0,342,16964,179,2881,0,1,555,33827,0,10360,65109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62622939,0,0,0,0,0,0,3562230,100692963,0,0,0,0,0,0,0,0,0,0,0,0,0
106014207,TELECARE HERITAGE - PHF,20193,07/01/2019,09/30/2019,Open,Alameda,05 - East Bay,417,Investor - Corp.,Psychiatric Health Facilities,,510-535-5115,2633 East 27th Street,Oakland,94601,ANNE BAKAR,26,26,26,8,0,0,12,0,0,0,286,0,0,306,0,44,0,0,56,0,0,0,1652,0,0,1752,0,0,0,0,0,0,0,0,0,0,0,0,88000,0,0,112000,0,0,0,3304000,0,0,3504000,0,0,0,0,0,0,0,0,0,0,0,122688,30668,0,0,43884,0,0,0,0,456727,0,0,0,0,0,0,653967,0,0,0,0,0,57332,0,0,68116,0,0,0,2724585,0,0,2850033,1143,2698879,0,0,0,0,0,0,5601,1056637,0,0,0,0,0,0,0,0,0,0,0,0,0
106014226,TELECARE WILLOW ROCK CENTER - PHF,20193,07/01/2019,09/30/2019,Open,Alameda,05 - East Bay,421,Investor - Corp.,Psychiatric Health Facilities,,510-895-5502,2050 FAIRMONT DRIVE,SAN LEANDRO,94578,ANNE BAKAR,16,16,16,0,0,0,0,14,0,67,38,0,0,119,0,0,0,0,0,129,0,560,258,0,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332175,0,1442000,664350,0,0,2438525,0,0,0,0,0,0,0,0,0,0,0,17768,0,0,0,0,0,38881,0,168786,270986,0,0,0,0,0,0,496421,0,0,0,0,0,0,0,0,0,293294,0,1273214,375596,0,0,1942104,0,1984388,0,0,0,0,0,0,9640,131941,0,0,0,0,0,0,0,0,0,0,0,0,0
106014233,EDEN MEDICAL CENTER,20193,07/01/2019,09/30/2019,Open,Alameda,05 - East Bay,421,Non Profit Corp.,Comparable,,510-727-2700,20103 LAKE CHABOT RD,CASTRO VALLEY,94546,STEPHEN GRAY,130,130,122,829,261,174,399,0,0,49,453,18,40,2223,0,4068,1324,860,1800,0,0,219,1507,80,196,10054,0,2437,631,664,3712,3,0,336,2741,636,303,11463,77359346,28391221,17105314,34511746,0,0,5445249,35866593,1621294,3882396,204183159,29609063,8967305,4209584,23535297,14538,0,3185742,29012767,4379528,2082270,104996094,3350858,88278329,31477986,17090772,45101881,0,13883,0,4448259,29229053,0,6000822,0,0,0,3030508,228022351,0,0,0,0,0,18028558,5831547,4200071,12944149,655,0,3910749,34502618,0,1738555,81156902,1441952,86690773,0,-15364,0,0,0,0,399322,273691826,0,0,0,0,0,0,0,0,0,0,0,0,0
106014326,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,20193,07/01/2019,09/30/2019,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Kaiser Foundation Health,Teaching,510-987-3380,275 W. MACARTHUR BLVD.,OAKLAND,94611,JANET LIANG,365,365,238,409,1645,71,416,0,0,44,2377,0,91,5053,0,1817,7275,311,1366,0,0,168,8642,0,285,19864,0,1915,24134,1250,10058,0,5,1729,44515,0,13292,96898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273913829,0,0,0,0,0,0,4469523,957543999,0,0,0,0,0,0,0,0,0,0,0,0,0
106014337,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,20193,07/01/2019,09/30/2019,Open,Alameda,05 - East Bay,421,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,2500 MERCED STREET,SAN LEANDRO,94577,JANET LIANG,206,206,107,82,865,22,160,0,0,6,1609,0,34,2778,0,386,3160,121,383,0,0,156,4621,0,163,8990,0,409,10230,333,3549,0,4,608,22485,0,4251,41869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138487460,0,0,0,0,0,0,2378401,512922453,0,0,0,0,0,0,0,0,0,0,0,0,0
106015000,KAISER FOUNDATION NORTHERN REGION,20193,07/01/2019,09/30/2019,Open,,,417,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,1956 WEBSTER STREET,OAKLAND,94612,JANET LIANG,4065,4065,2283,2429,19464,666,3119,0,1,321,25622,0,682,52304,0,11053,80134,2860,10011,0,1,1407,82899,0,2514,190879,0,10848,240955,10177,76704,0,22,17185,424233,0,96256,876380,187338818,1597131337,85493365,208425156,0,38743,51705857,1541749932,0,27127256,3699010464,101998975,1504348131,54802882,341494873,0,142029,130166211,2382711141,0,68473170,4584137412,71582636,203163139,2952676626,130147838,488590218,0,0,96408,106021348,2080021335,0,44451068,0,0,0,178660853,6255411469,727324693,0,0,0,727324693,70008064,851462897,-5583808,49167991,0,66624,67332378,1794240031,0,-71633077,2755061100,50211276,2629601856,0,98871004,0,0,0,0,65305484,3090540319,0,0,0,0,0,0,0,0,0,0,0,0,0
106034002,SUTTER AMADOR HOSPITAL,20193,07/01/2019,09/30/2019,Open,Amador,06 - North San Joaquin,501,Non Profit Corp.,Comparable,Rural,209-223-7500,200 MISSION BLVD,JACKSON,95642,ANNE PLATT,52,52,28,281,46,25,88,0,0,21,80,1,10,552,0,1073,208,83,269,0,0,102,296,4,38,2073,0,2238,332,313,1836,0,0,444,1415,359,109,7046,16269819,3076452,1214656,3863145,0,0,1601290,4091430,50252,549747,30716791,19653645,2654990,1398226,8023898,0,0,2804602,8891175,1316366,378877,45121779,709919,28526187,4578082,2045339,9621943,-13599,0,0,2274646,3338101,0,1366618,0,0,0,640556,53087792,0,0,0,816,816,7168461,1143646,580525,2265100,0,0,2054574,9315407,0,223881,22751594,123478,22918817,0,137173,0,0,0,0,672907,44906426,0,0,0,0,0,0,0,0,0,0,0,0,0
106040802,ORCHARD HOSPITAL,20193,07/01/2019,09/30/2019,Open,Butte,01 - Northern California,221,Non Profit Corp.,Comparable,Rural,530-846-5671,240 SPRUCE STREET,GRIDLEY,95948,STEVE LEE STARK,106,106,65,86,0,22,14,0,0,14,0,0,1,137,15,594,0,5194,40,0,0,90,0,0,4,5922,5181,4779,0,901,5996,0,0,2827,0,0,732,15235,2161138,0,963647,92965,0,0,185097,0,0,15989,3418836,6234732,0,1277327,5942108,0,0,2847027,0,0,1006329,17307523,742897,4316568,0,1621341,4366364,-64631,0,0,1723747,0,0,0,0,0,0,0,12706286,0,0,0,0,0,4079302,0,684264,1668709,0,0,1308377,0,0,279421,8020073,36639,7481558,1228482,82915,0,0,0,0,370509,2760603,0,0,0,0,0,0,0,0,0,0,0,0,0
106040875,ADVENTIST HEALTH FEATHER RIVER,20193,07/01/2019,09/30/2019,Open,Butte,01 - Northern California,220,Church,Comparable,,530-877-9361,5974 PENTZ ROAD,PARADISE,95969,ED GONZALEZ,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13149,0,3485,8174,0,0,0,4882,0,586,30276,0,0,0,0,0,0,0,0,0,0,0,5882459,0,1376026,3254728,0,0,0,1672060,0,709278,12894551,609157,4312388,0,843665,1660567,0,0,0,119630,776396,0,254878,0,0,0,478679,9055360,0,0,0,0,0,1018664,0,135107,1732289,0,0,23226,815863,0,114042,3839191,1050965,10611872,0,-21230,0,0,0,0,34556,49249402,0,0,0,0,0,0,0,0,0,0,0,0,0
106040937,OROVILLE HOSPITAL,20193,07/01/2019,09/30/2019,Open,Butte,01 - Northern California,221,Non Profit Corp.,Comparable,,530-532-8500,2767 OLIVE HIGHWAY,OROVILLE,95966,ROBERT WENTZ,153,153,153,1646,46,274,1214,0,0,269,91,2,57,3599,0,6052,144,865,3506,0,0,779,250,6,102,11704,0,70138,2221,7042,51995,0,88,8444,24595,710,4456,169689,62718494,1446751,8276620,38526385,0,0,10009283,3318272,67538,743845,125107188,59023179,1812068,3716077,39405476,0,92666,20570316,7068257,565011,2733432,134986482,2096519,89986844,2405329,7952944,59640553,-305582,0,89193,21874186,5562566,0,632549,-183246,0,0,2494495,192246350,0,0,0,0,0,31754829,853490,4345335,18291308,0,3473,8705413,3548550,183246,161676,67847320,1435268,76838297,13814431,1502064,0,0,0,0,6733805,69029329,0,0,0,0,0,0,0,0,0,0,5320978,0,0
106040962,ENLOE MEDICAL CENTER - ESPLANADE CAMPUS,20193,07/01/2019,09/30/2019,Open,Butte,01 - Northern California,219,Non Profit Corp.,Comparable,,530-332-7300,1531 ESPLANADE,CHICO,95926,MIKE WILTERMOOD,338,317,238,2576,144,313,955,0,0,212,960,0,97,5257,0,11948,703,1212,3446,0,0,767,2956,0,293,21325,0,29165,1349,3318,17433,0,0,6955,21221,0,4969,84410,263571870,15939739,27195664,80573174,0,0,18702546,74041488,0,7403874,487428355,162452281,8889883,16611365,78684384,0,0,24959912,90991694,0,11873300,394462819,8638574,362669385,21228175,28837349,143049824,0,0,0,29002219,96281281,0,4562910,0,0,0,13506891,707776608,0,0,0,0,0,62827703,3369009,13118028,14939447,0,0,13231172,64799226,0,1829981,174114566,808705,171985825,0,-24789,0,0,0,0,3408141,261543209,0,0,0,0,0,0,0,0,0,0,0,0,0
106044006,BUTTE COUNTY MENTAL HEALTH - PHF,20193,07/01/2019,09/30/2019,Open,Butte,01 - Northern California,219,City/County,Psychiatric Health Facilities,,530-891-2775,592 RIO LINDO AVENUE,CHICO,95926,"SCOTT KENNELLY, LCSW, INTERIM DIRECTOR",16,16,16,0,0,0,0,0,0,82,0,0,0,82,0,0,0,0,0,0,0,1255,0,0,0,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173410,0,0,0,173410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-259,0,0,0,0,0,0,0,0,0,0,-259,0,0,0,0,0,0,0,0,0,0,0,173669,0,0,0,173669,0,1019024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106050932,MARK TWAIN MEDICAL CENTER,20193,07/01/2019,09/30/2019,Open,Calaveras,06 - North San Joaquin,503,Non Profit Corp.,Comparable,Rural,209-754-3521,768 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,DOUG ARCHER,25,25,7,128,6,6,37,0,0,8,24,0,2,211,0,422,16,17,97,0,0,11,68,0,6,637,0,8829,178,606,5418,2,0,536,4095,56,441,20161,8060561,314978,181271,2500292,0,0,810880,1717582,0,157010,13742574,14711198,602887,1164767,8291828,1792,0,1048345,6628248,98163,679876,33227104,928544,16026497,627472,1132509,7896662,0,1792,0,795428,2258338,0,124385,0,0,0,293549,30085176,0,0,0,0,0,6499150,273451,203975,2886098,0,0,934595,5862052,0,225181,16884502,114032,18677934,0,281554,0,0,0,0,2658363,17400809,0,0,0,0,0,0,0,0,0,0,0,0,0
106060870,COLUSA MEDICAL CENTER,20193,07/01/2019,09/30/2019,Open,Colusa,01 - Northern California,225,Non Profit Corp.,Comparable,Rural,530-458-5821,199 E WEBSTER STREET,COLUSA,95932,SHAMSHER SINGH,48,48,48,137,0,39,0,0,0,32,0,0,10,218,0,725,0,258,0,0,0,257,0,0,42,1282,0,4385,0,4532,0,0,0,2315,0,0,725,11957,2486986,0,2060913,0,0,0,659730,0,0,145393,5353022,4019015,0,4160183,0,0,0,1283601,0,0,711922,10174721,700000,4257580,0,5256105,0,0,0,0,564999,0,0,0,0,0,0,0,10778684,0,0,0,0,0,2248421,0,964992,0,0,0,1378331,0,0,157315,4749059,12849,5757823,0,0,0,0,0,0,0,3151461,0,0,0,0,0,0,0,0,0,0,0,0,0
